tld,dot_num,avg_host,max_host,avg_path,max_path,class
org,1,6.0,9,8.0,14,good
com.tr,0,8.0,8,9.8,32,bad
com,0,9.0,9,0.0,0,bad
com,1,6.5,7,4.857142857142857,9,good
com,0,11.0,11,4.428571428571429,8,bad
pt,0,8.0,8,4.0,7,bad
com,1,4.5,6,5.428571428571429,8,good
com,0,16.0,16,5.5,12,bad
xyz,1,4.0,6,0.0,0,bad
com.pt,0,9.0,11,5.0,8,bad
net,0,16.0,16,2.0,4,bad
com,1,5.5,6,5.0,5,good
ru,1,6.0,9,5.5,9,good
com,1,9.5,10,0.0,0,bad
org,1,6.5,9,9.75,27,good
ru,2,6.0,7,0.0,0,bad
edu,1,3.5,4,3.5,6,good
edu,1,3.5,4,4.75,7,good
org,1,5.5,9,3.0,5,good
com,0,9.0,9,5.0,10,bad
org.cn,1,4.5,5,18.666666666666668,50,good
com,0,7.0,7,5.0,5,bad
com,0,18.0,18,1.75,3,bad
com,1,5.0,5,6.0,6,good
eu,0,16.0,16,8.25,32,bad
sk,1,4.5,6,5.0,5,bad
uk,1,5.5,9,7.0,14,bad
info,0,11.0,11,3.75,8,bad
com,1,3.0,3,7.0,10,good
com,1,3.5,4,3.5,6,good
com,1,5.0,7,4.1,7,good
com,1,11.0,19,8.0,12,good
de,1,5.5,7,5.4,9,good
info,0,9.0,9,0.0,0,bad
nl,0,19.0,19,4.5,6,bad
ml,1,10.0,13,7.0,7,bad
com,1,6.5,10,7.142857142857143,12,good
com,1,10.5,18,5.0,7,good
org,1,5.5,9,8.0,12,good
com,0,11.0,11,0.0,0,bad
uk,1,6.0,10,7.666666666666667,14,bad
uk,1,4.0,6,6.0,11,bad
edu,1,6.0,7,3.5,7,good
com,1,4.0,5,4.5,7,good
com,0,5.0,5,0.5,1,bad
com,1,5.5,8,4.333333333333333,7,good
de,2,5.25,9,1.75,3,good
org,1,6.0,10,3.0,4,good
gov,2,2.6666666666666665,3,6.6,9,good
org,1,8.5,14,0.0,0,good
com,1,10.5,13,7.142857142857143,13,bad
name,1,9.0,14,3.5714285714285716,6,bad
com,0,10.0,10,6.0,6,bad
com,0,18.0,18,4.0,6,bad
com,0,4.0,4,4.0,7,bad
com,0,10.0,10,2.5,5,bad
com,0,14.0,14,6.0,8,bad
org,1,5.5,9,52.25,91,good
com,1,13.5,14,7.5,10,bad
com,1,4.5,6,4.333333333333333,8,good
com,1,9.0,9,5.5,10,good
ca,0,12.0,12,6.0,6,bad
fr,1,17.5,21,4.333333333333333,6,good
org,1,6.0,9,6.583333333333333,11,good
com,0,15.0,15,2.3333333333333335,4,bad
com,1,5.5,9,6.0,6,good
com,1,7.0,11,4.545454545454546,8,good
org,1,6.0,7,0.0,0,bad
com,1,12.5,14,0.0,0,bad
org,0,16.0,16,6.0,10,good
ca,1,12.0,17,6.0,9,bad
com,1,6.5,11,5.5,7,bad
org,1,5.5,9,3.0,5,good
com,0,12.0,12,4.0,6,bad
com,1,9.0,9,6.111111111111111,12,good
com,1,17.0,26,0.0,0,good
com,1,6.0,9,4.909090909090909,10,good
com,1,8.5,9,4.333333333333333,5,bad
com,0,10.0,10,6.0,9,bad
com,1,5.5,8,4.176470588235294,9,good
eu,0,8.0,11,6.5,10,bad
ca,2,6.0,7,5.5,6,good
org.cn,1,4.0,5,6.0,8,good
com,0,7.0,7,5.25,8,good
org,0,10.0,10,9.0,9,good
com.br,0,12.0,12,5.0,6,bad
com,0,13.0,13,3.0,6,bad
by,1,6.0,7,3.2,7,good
jp,2,3.3333333333333335,5,3.3333333333333335,7,good
com,1,6.5,7,3.3333333333333335,7,good
org,1,8.0,13,7.25,10,good
net,1,12.5,15,8.2,22,bad
org,1,6.5,8,7.0,13,good
edu.my,1,4.0,4,5.0,6,good
com,1,7.5,9,5.0,5,bad
com,1,10.0,17,5.714285714285714,14,good
org,1,5.5,9,4.0,4,good
es,1,8.0,13,6.333333333333333,9,bad
org,0,10.0,10,7.0,7,bad
xyz,0,11.0,11,4.25,8,bad
net,2,4.0,5,5.0,7,good
com,1,11.0,19,5.0,7,good
hu,1,6.0,9,8.0,8,bad
com,0,3.0,3,7.0,7,bad
com,0,5.0,5,8.0,8,bad
uk,2,7.8,12,5.857142857142857,13,bad
com,1,6.0,6,0.0,0,bad
in,1,4.5,7,4.0,6,bad
com,0,6.0,6,3.5,6,good
org,1,5.5,9,3.0,5,good
org,1,6.0,10,3.0,4,good
org,1,6.0,9,9.666666666666666,15,good
com,1,7.0,8,8.0,8,bad
ru,1,8.0,13,5.333333333333333,8,good
org,1,6.0,7,5.666666666666667,7,good
com,1,6.0,9,4.25,9,good
com,1,7.5,12,7.0,7,bad
com,1,10.5,18,0.0,0,bad
gov.by,0,5.0,5,2.6666666666666665,6,good
com,0,13.0,13,1.619047619047619,10,bad
com,1,4.5,8,0.0,0,bad
com,0,14.0,14,13.0,32,bad
com,1,6.5,10,10.0,11,good
us,0,9.0,9,8.6,32,bad
com.mx,0,12.0,12,5.0,5,bad
es,0,9.0,9,4.888888888888889,8,bad
ru,0,5.0,5,3.6666666666666665,6,good
com,0,9.0,9,0.0,0,bad
wang,0,12.0,12,4.5,6,bad
com.br,0,4.0,4,4.2,8,bad
ru,0,18.0,18,8.0,8,bad
org,0,10.0,10,3.6666666666666665,6,bad
org,0,15.0,15,2.857142857142857,8,good
org,1,6.0,9,8.333333333333334,15,good
com,0,7.0,7,5.0,5,good
com,0,22.0,22,14.0,32,bad
gov,2,2.6666666666666665,3,4.0,6,good
gov,2,3.6666666666666665,5,6.4,9,good
org,1,9.0,15,5.666666666666667,9,good
org,2,4.0,9,3.0,5,good
edu,2,4.0,6,1.0,1,good
gq,1,12.0,15,4.666666666666667,6,bad
com,0,2.5,3,5.0,12,bad
com,0,13.0,13,5.75,9,bad
com,0,14.0,14,6.0,6,bad
ru,0,10.0,10,4.571428571428571,7,bad
jp,2,5.666666666666667,12,4.25,10,good
fm,1,8.0,8,3.6666666666666665,5,bad
info,1,17.5,26,0.0,0,bad
com,0,11.0,11,3.5714285714285716,8,bad
com,0,16.0,16,4.4,7,bad
org,1,5.5,9,62.5,121,good
it,0,7.0,7,4.666666666666667,7,bad
com,0,11.0,11,4.7272727272727275,7,good
org,1,6.0,9,0.0,0,good
com,1,6.0,9,4.0,7,good
uk,1,6.5,11,2.857142857142857,5,bad
com,0,6.0,6,5.0,5,bad
com,1,6.5,7,3.0,6,bad
com,2,5.333333333333333,7,5.333333333333333,7,good
com.au,0,8.0,8,5.333333333333333,8,bad
es,1,4.333333333333333,5,4.0,5,bad
com,1,12.0,14,3.25,5,bad
com,0,10.0,10,3.625,7,bad
org,1,5.5,9,12.0,30,good
com,0,9.0,9,4.0,8,bad
com,0,7.0,7,3.75,5,bad
ir,0,11.0,11,3.0,3,bad
org,1,3.5,4,7.0,7,good
org,1,7.0,9,8.5,11,good
net,0,9.0,9,5.333333333333333,10,good
it,0,11.0,11,5.0,9,bad
edu,2,5.0,7,4.25,8,good
de,0,7.0,7,7.0,7,bad
com,1,5.0,6,10.0,10,good
com,1,13.5,14,4.333333333333333,5,bad
ru,0,12.0,12,3.5,4,bad
fr,0,4.5,6,8.5,32,bad
com,0,7.0,8,3.3333333333333335,5,bad
com,0,10.0,10,8.0,8,bad
org.np,0,8.0,8,7.25,9,bad
edu,2,5.666666666666667,10,3.3333333333333335,5,good
de,1,2.6666666666666665,3,1.75,3,good
org,0,15.0,15,4.25,8,bad
org,1,6.5,10,3.4285714285714284,8,good
su,0,15.0,15,5.333333333333333,7,bad
ru,1,8.5,13,4.0,5,good
org,1,3.5,4,5.5,7,good
jp,2,3.6666666666666665,6,5.5,10,good
fr,1,8.0,9,3.75,8,good
date,1,9.0,10,40.333333333333336,79,bad
com,1,4.5,6,6.6,8,good
com,0,20.0,20,3.4,5,bad
com,1,7.0,11,0.0,0,good
com,0,9.0,9,6.0,6,bad
com,1,7.5,11,4.5,7,bad
com,1,6.5,11,5.5,9,good
uk,2,3.75,8,6.214285714285714,13,good
com,0,14.0,14,4.5,13,bad
edu,2,4.0,7,4.5,7,good
com,1,5.0,7,5.8,7,good
com.au,0,16.0,16,4.75,7,bad
com,0,12.0,12,4.5,7,bad
com,1,5.5,6,0.0,0,good
net,0,8.0,8,3.6666666666666665,7,bad
com,1,14.5,16,2.6666666666666665,3,bad
org,1,14.5,26,0.0,0,good
org,1,6.0,7,3.5,4,good
com,1,5.0,6,5.25,7,good
com,1,10.0,17,5.5,9,good
net,1,7.5,12,7.166666666666667,17,bad
ru,0,17.0,17,0.0,0,bad
com,0,9.0,9,6.5,9,bad
com,0,20.0,20,7.5,14,bad
info,0,9.0,9,0.0,0,bad
com.mx,0,13.0,13,4.0,7,bad
com,1,9.0,15,3.6666666666666665,5,good
com.au,1,6.0,8,7.4,15,bad
ac,0,3.0,3,6.25,8,good
fr,1,5.0,7,7.0,9,good
com,1,5.5,8,3.7857142857142856,8,good
ru,1,6.5,9,2.0,4,good
org,1,5.5,7,7.5,13,good
se,1,5.5,8,7.4,10,good
com,1,7.5,12,3.4615384615384617,6,good
tc,0,6.0,6,8.0,8,bad
com,1,6.5,10,4.5,7,good
online,0,11.0,11,3.3333333333333335,4,bad
org,1,10.0,13,7.666666666666667,13,good
ru,0,8.0,8,13.666666666666666,55,bad
org,1,7.0,9,5.428571428571429,10,good
com.ua,0,10.0,10,6.75,13,bad
ru,1,3.3333333333333335,4,6.25,11,good
cba.pl,0,4.0,4,0.0,0,bad
org,1,5.5,9,4.0,4,good
de,2,5.25,9,1.75,3,good
in,0,9.0,9,11.0,11,bad
edu,2,6.666666666666667,8,5.0,6,good
com,1,5.0,6,7.333333333333333,11,good
ru,1,7.0,11,4.25,7,good
com,1,9.5,16,5.5,8,good
com,1,9.0,15,8.666666666666666,12,good
es,1,5.0,7,4.166666666666667,7,good
com,1,9.0,10,6.5,10,good
ru,0,11.0,11,3.5,4,bad
org,1,8.0,9,7.5,13,good
com,0,11.0,11,0.0,0,good
jp,2,3.6666666666666665,5,5.25,7,good
com,0,9.0,9,0.0,0,bad
com,1,8.0,13,6.0,6,good
com,1,5.5,8,3.888888888888889,10,good
net,1,5.0,6,0.0,0,good
in,1,5.0,7,3.75,7,bad
com,0,18.0,18,2.0,2,bad
com,1,14.5,20,4.666666666666667,6,bad
fr,1,4.666666666666667,6,0.0,0,good
gov,3,3.5,4,6.5,10,good
uk,1,8.5,15,4.0,5,good
com,1,7.5,12,6.428571428571429,8,good
ca,1,5.0,7,8.0,15,good
com,1,8.5,12,3.5714285714285716,6,bad
com,1,5.0,6,9.0,9,good
com,1,7.5,10,3.6,9,good
com,0,11.0,11,4.5,6,bad
com,0,14.0,14,5.75,9,bad
com,1,4.5,8,4.2,7,bad
com,1,6.5,10,5.916666666666667,9,good
pt,2,4.25,8,3.8461538461538463,8,good
it,0,6.0,7,7.444444444444445,12,bad
com,0,13.0,13,3.6666666666666665,5,bad
com.ar,1,7.0,11,5.785714285714286,12,good
com,0,10.0,10,3.5,7,bad
nz,1,7.0,12,6.0,6,bad
org,1,6.0,9,4.0,4,good
com,0,11.0,11,7.0,7,bad
com,1,5.5,8,3.5,4,good
com,1,6.0,8,4.0,5,good
ch,2,3.3333333333333335,5,0.5,1,good
com,1,7.0,8,4.266666666666667,11,good
com,1,6.5,9,5.0,8,good
com,1,5.5,8,4.8,7,good
com,0,20.0,20,5.0,9,bad
ru,0,5.0,5,3.0,5,good
org,0,6.0,6,2.5,3,bad
gov,1,5.5,8,6.0,10,good
edu,2,9.0,10,5.666666666666667,6,good
com,0,7.0,8,2.0,2,bad
com.br,0,19.0,19,1.0,2,bad
net,1,7.5,9,2.0,2,bad
gov,1,9.5,14,4.0,5,good
com,1,3.0,3,6.75,9,good
top,1,6.5,9,0.0,0,bad
com,0,12.0,12,6.5,11,bad
com,1,3.0,4,4.0,6,good
gov.vg,1,5.0,7,8.75,13,good
org,0,8.0,8,4.75,8,good
gov.bd,1,3.5,4,6.714285714285714,11,good
com.ar,0,13.0,13,6.0,6,bad
org.ve,1,3.0,3,0.0,0,good
com,0,15.0,15,3.0,6,bad
com,1,5.5,7,6.0,12,bad
uk,2,4.5,7,3.5,6,good
de,1,6.0,8,7.0,7,bad
org,0,11.0,11,8.75,13,good
net,0,5.0,5,7.0,7,bad
com,1,4.666666666666667,8,4.25,8,good
ca,2,7.333333333333333,17,3.0,6,good
com,1,6.5,8,7.0,10,bad
com,0,17.0,17,4.5,8,bad
org,1,3.5,4,5.8,8,good
com,0,11.0,11,7.333333333333333,12,bad
de,1,2.6666666666666665,3,1.75,3,good
com,0,7.0,7,1.5,3,bad
gr,0,2.0,3,6.0,6,bad
com,0,15.0,15,5.0,8,bad
com,1,4.5,6,4.125,6,good
se,1,3.0,3,4.6,11,good
com,0,10.0,10,0.0,0,bad
dk,0,22.0,22,5.571428571428571,11,good
com,1,5.5,8,4.25,7,good
com,0,4.0,7,3.3333333333333335,9,bad
online,0,10.0,10,4.6,8,bad
net,1,7.0,8,0.0,0,bad
uk,2,5.0,7,4.0,6,good
uk,2,5.666666666666667,12,10.666666666666666,16,good
com,0,9.0,9,3.75,4,bad
com,1,7.5,8,5.8,10,good
com,0,7.0,7,5.0,5,bad
ca,0,5.0,5,4.666666666666667,6,bad
dk,1,2.5,3,4.285714285714286,7,good
party,9,5.9,10,0.0,0,bad
com,0,12.0,12,0.0,0,bad
com,0,9.0,9,6.25,9,bad
org,0,16.0,16,6.0,6,bad
net,1,5.5,7,4.333333333333333,6,good
net,0,7.0,7,4.5,5,bad
org,1,5.5,9,20.0,36,good
com,0,25.0,25,4.666666666666667,11,bad
mil,2,4.666666666666667,7,4.5,8,good
com,1,8.5,12,7.142857142857143,15,bad
gov,1,3.0,3,6.5,9,good
com.br,0,12.0,12,8.0,8,bad
com,1,7.0,11,6.2,10,good
ca,0,14.0,14,4.2,7,bad
org,1,14.0,25,4.5,6,good
com,1,5.5,8,5.0,6,good
com,0,9.0,9,6.0,6,bad
com,0,13.0,13,4.6,8,bad
com,1,9.0,15,2.0,4,good
com,0,6.0,6,8.333333333333334,32,bad
fr,1,4.0,5,9.0,9,good
com.co,0,5.0,5,2.75,3,bad
info,0,12.0,12,4.833333333333333,9,bad
gov,1,5.0,7,5.5,6,good
com,1,7.5,12,8.5,13,good
com,0,8.0,8,0.0,0,bad
de,2,4.5,6,6.0,6,bad
com,1,12.0,16,5.0,7,bad
info,0,11.0,11,0.0,0,bad
za,1,6.5,11,6.5,11,bad
it,1,4.0,5,0.0,0,good
org,1,5.5,9,19.333333333333332,45,good
com,1,15.666666666666666,23,4.666666666666667,6,bad
org,1,6.0,9,6.0,8,good
ru,0,13.0,13,4.25,8,bad
com.ar,0,15.0,15,0.0,0,bad
com,0,9.0,9,7.0,7,bad
gov,1,3.5,4,8.0,8,good
top,1,6.0,7,0.0,0,bad
edu,1,4.5,6,4.0,8,good
it,0,12.0,12,0.0,0,bad
com,1,6.5,10,3.75,7,good
org,1,3.0,3,5.75,11,good
com,1,4.333333333333333,6,4.5,6,good
edu.bd,0,6.0,6,3.1666666666666665,5,bad
fr,1,4.0,5,4.75,8,good
com,0,6.0,6,0.0,0,bad
ro,0,17.0,17,4.25,5,bad
com,0,6.5,8,5.285714285714286,8,good
net.au,1,3.0,3,6.4,10,good
gr,0,8.0,8,5.0,7,bad
com.br,0,13.0,13,4.375,6,bad
com,0,8.0,8,5.2,8,bad
com,0,13.0,13,9.0,9,bad
uk,1,6.5,10,4.666666666666667,7,good
com,0,12.0,12,5.0,5,good
in,0,12.0,12,4.8,7,bad
ru,0,5.0,7,5.0,5,bad
com,0,7.0,7,0.0,0,bad
org,1,5.5,9,5.5,7,good
cl,1,9.0,15,2.5,5,bad
com,0,6.0,6,8.0,8,bad
org,1,5.5,8,6.0,6,good
com.au,0,22.0,22,0.0,0,bad
org,0,8.0,8,3.75,5,bad
com,0,12.0,12,14.666666666666666,32,bad
com,1,4.333333333333333,6,0.0,0,good
edu,1,5.0,5,3.5,6,good
com,0,5.0,5,6.4,11,bad
com,0,17.0,17,5.5,8,bad
at,1,6.0,6,0.5,1,good
com,0,10.0,10,7.0,7,bad
org,1,5.5,9,4.0,4,good
net,0,9.0,9,6.0,6,bad
org,0,6.0,6,7.0,11,good
org,1,4.0,5,6.2,11,good
com,0,8.0,8,7.0,7,bad
ru,1,5.0,8,7.333333333333333,8,good
com,0,7.0,7,0.0,0,bad
com,0,8.0,8,5.4,9,good
org,1,8.0,13,0.0,0,good
com,1,4.5,6,5.2,8,good
com,1,9.5,16,3.8333333333333335,6,good
org,1,5.5,9,3.75,5,good
com,0,8.0,8,8.0,8,bad
com,1,10.5,18,4.666666666666667,6,bad
org,1,8.0,12,3.5,6,good
org,1,5.5,9,7.0,9,good
edu,1,3.0,3,5.875,10,good
com,1,8.5,14,2.857142857142857,4,good
il,2,2.6666666666666665,3,3.6666666666666665,6,good
com,1,3.0,3,0.0,0,good
net,0,3.0,3,9.5,14,bad
com,1,5.5,7,0.0,0,good
com,0,13.0,13,0.0,0,bad
jp,2,3.3333333333333335,5,2.0,4,good
uk,2,4.0,7,5.470588235294118,9,good
uk,2,5.333333333333333,11,5.0,13,good
info,1,4.0,8,0.0,0,bad
jp,2,5.0,10,7.0,13,good
com,0,15.0,15,2.5,3,bad
edu,1,6.5,7,3.0,6,good
ru,0,10.0,10,3.5,4,bad
com,1,7.0,11,5.5,9,good
cz,0,7.0,7,10.0,10,bad
com,0,10.0,10,3.6666666666666665,5,bad
org,1,5.5,9,5.0,6,good
com,0,16.0,16,4.666666666666667,7,bad
com.au,0,20.0,20,4.0,5,bad
pw,0,8.0,8,4.0,5,bad
org,1,5.0,7,4.5,6,good
org,1,6.0,9,4.5,5,good
com,0,9.0,9,5.0,5,bad
com,0,11.0,11,0.0,0,bad
com,0,14.0,14,3.3333333333333335,6,bad
com,0,4.0,5,7.0,7,bad
com,1,6.0,9,5.5,7,good
info,0,9.0,9,0.0,0,bad
org,1,8.5,14,3.875,8,good
com,0,13.0,13,10.6,32,bad
org,1,6.0,9,4.0,4,good
gov,1,4.0,5,2.6666666666666665,6,good
com,1,8.5,14,4.222222222222222,6,good
org,0,24.0,24,0.0,0,bad
institute,1,11.5,16,5.5,18,bad
com,0,9.0,9,8.166666666666666,32,bad
org,1,5.5,9,16.0,24,good
net.uk,2,6.0,10,5.5,10,good
com.br,0,12.0,12,7.0,13,bad
com,1,4.666666666666667,8,0.0,0,bad
com,1,8.5,14,5.875,9,good
com,1,6.0,8,2.25,5,good
org,1,6.5,10,5.0,6,good
tk,0,10.0,10,4.0,5,bad
org,1,7.0,9,5.571428571428571,9,good
com,1,7.0,8,3.0,6,bad
gov,1,3.0,3,7.0,12,good
dk,0,13.0,13,6.0,6,bad
com.pl,0,10.0,10,4.333333333333333,9,bad
za,2,4.0,5,3.5,6,good
ca,1,11.5,14,3.5,6,good
net,0,15.0,15,9.6,32,bad
ru,0,3.5,5,2.5,5,good
in,0,8.0,8,2.6666666666666665,3,bad
com,0,7.0,7,3.5,7,bad
com,1,11.5,20,4.375,8,good
com.au,0,4.0,4,5.333333333333333,9,bad
rs,0,11.0,11,7.8,12,bad
com,0,12.0,12,10.0,10,bad
com,0,14.0,14,6.5,12,bad
ru,1,3.0,3,2.0,4,good
org,1,6.5,9,4.5,9,good
org,1,5.5,8,5.5,7,good
com,1,7.5,9,3.0,8,good
com,1,5.0,7,5.5,13,good
com,0,8.0,8,5.5,8,bad
edu,1,6.0,9,10.0,15,good
ru,0,9.0,9,8.0,8,bad
org,2,4.0,9,3.0,5,good
gov,2,5.0,8,4.5,9,good
com,1,8.5,14,3.0,5,good
com.ar,0,12.0,12,9.5,32,bad
ru,0,7.0,7,6.0,6,bad
org,0,15.0,15,8.0,8,bad
org,1,5.5,9,56.0,108,good
com,0,15.0,15,5.0,5,bad
org,0,12.0,12,5.2,7,good
com,1,9.5,17,1.5,3,bad
il,2,3.0,4,8.0,8,good
edu,2,5.0,9,4.166666666666667,10,good
in,1,6.0,10,3.6666666666666665,4,bad
fr,1,8.0,8,15.285714285714286,62,bad
ca,1,7.5,11,10.0,14,good
ca,1,7.0,11,5.25,7,good
info,1,12.0,14,8.0,27,bad
com.au,0,6.0,6,10.0,10,bad
org,1,5.5,9,56.0,108,good
ru,0,13.0,13,2.3333333333333335,4,bad
website.pl,0,4.0,4,7.0,7,bad
edu,1,4.5,6,4.5,9,good
org,1,5.5,9,4.0,4,good
com,1,6.0,9,4.0,4,good
org,1,5.5,9,2.0,4,good
com,0,16.0,16,6.0,7,bad
org,0,28.0,28,3.0,6,bad
org,1,5.5,9,4.0,4,good
ro,1,6.5,8,5.0,5,bad
com,0,6.0,6,5.8,9,bad
ru,0,7.0,7,7.0,9,good
com,1,7.5,12,6.5,9,good
com,0,11.0,11,3.857142857142857,7,good
com,1,13.5,14,6.5,14,bad
ca,1,6.0,7,3.0,6,good
com,1,3.0,3,5.0,6,good
com,0,9.0,9,3.0,4,bad
com,0,11.0,11,8.8,32,bad
org,0,11.0,11,6.0,6,good
ca,2,3.6666666666666665,5,3.5,6,good
com,1,7.0,11,5.111111111111111,8,good
nz,2,6.0,11,5.142857142857143,9,good
com,1,9.5,16,5.583333333333333,9,good
work,0,11.0,11,11.0,11,bad
org,1,5.0,6,6.0,9,good
com,1,4.5,6,4.0,5,good
com,1,4.0,5,6.428571428571429,11,bad
com,0,7.0,7,0.0,0,bad
by,0,3.5,5,4.0,7,good
ru,0,5.0,5,4.666666666666667,8,bad
gov.au,2,5.333333333333333,9,3.5,6,good
com,0,8.0,8,4.0,8,good
com,0,12.0,12,0.0,0,bad
com,1,9.5,13,6.0,6,good
com,1,6.5,10,5.25,7,good
org,0,12.0,12,3.0,6,good
com,0,6.0,6,0.0,0,good
com,1,8.5,13,6.0,6,good
org,1,6.0,9,6.0,8,good
net,1,4.0,4,0.0,0,good
dk,2,4.0,7,6.0,18,good
org,1,5.5,9,3.0,5,good
xyz,0,7.0,7,3.6666666666666665,6,bad
com.br,0,16.0,16,4.142857142857143,8,bad
org,1,4.0,5,6.25,9,good
com,1,9.4,26,0.0,0,bad
uk,1,6.333333333333333,11,8.857142857142858,32,bad
com,0,16.0,16,2.5,5,bad
org,1,5.5,8,4.0,4,good
com,1,9.0,15,3.3846153846153846,8,good
com,1,5.0,6,7.333333333333333,10,good
com,0,14.0,14,6.0,9,bad
com,1,6.5,7,5.0,8,good
com,1,8.0,13,7.0,7,bad
com,0,6.0,6,5.333333333333333,9,bad
ca,0,11.0,11,4.333333333333333,5,bad
com,1,6.5,7,4.444444444444445,13,good
com,0,15.0,15,5.0,7,bad
com,1,7.0,11,3.5,4,good
to,1,10.5,16,0.0,0,bad
net,1,4.0,6,5.0,5,bad
com,1,7.0,11,5.6,9,bad
com,9,22.2,30,4.333333333333333,5,bad
us,1,5.0,6,8.0,8,bad
com,1,4.0,6,3.75,7,bad
com,0,13.0,13,0.0,0,bad
asia,1,5.5,8,8.0,8,bad
org,0,16.0,16,5.0,8,good
org,1,6.0,9,11.0,18,good
com,0,16.0,16,5.25,8,bad
in,0,6.0,6,10.4,32,bad
ws,0,10.0,10,6.0,6,bad
com,0,10.0,10,5.5,11,bad
org,1,6.0,9,5.5,7,good
de,0,7.5,8,8.0,8,bad
com,1,5.0,7,4.714285714285714,12,good
eu,0,13.0,13,7.0,7,bad
com,0,11.0,11,11.25,32,bad
com,1,5.5,8,5.666666666666667,10,good
com,0,11.0,11,4.333333333333333,6,bad
de,0,12.0,12,9.0,9,bad
com,1,5.666666666666667,9,5.5,7,good
pl,0,7.0,7,6.571428571428571,13,bad
com,0,15.0,15,13.333333333333334,32,bad
gov,2,3.6666666666666665,4,3.8,7,good
com.br,0,15.0,15,1.0,2,bad
com,1,7.0,7,4.714285714285714,7,bad
com,1,8.0,9,2.0,2,good
ca,0,6.0,6,4.0,5,bad
org,1,6.5,10,4.0,4,good
edu,1,5.666666666666667,8,4.666666666666667,9,good
com,0,17.0,17,5.333333333333333,10,bad
org,1,5.5,9,7.0,10,good
edu,2,4.333333333333333,8,5.6,15,good
com,1,8.75,22,5.5,9,bad
org,1,10.0,14,4.333333333333333,6,good
eu,3,5.5,8,3.0,4,good
edu,1,5.0,6,0.0,0,good
uk,2,4.666666666666667,9,4.75,6,good
com,0,14.0,14,7.0,7,bad
biz,1,7.0,11,7.0,15,bad
net,0,13.0,13,4.333333333333333,6,bad
com,0,10.0,10,7.0,7,bad
org,1,6.5,8,9.333333333333334,13,good
us,2,4.333333333333333,8,0.0,0,good
es,2,5.0,9,4.0,5,bad
com,0,11.0,11,4.5,7,bad
com.mk,1,8.5,14,6.0,9,good
com,1,5.0,7,3.0,6,good
pl,0,7.0,7,7.666666666666667,10,bad
com,0,20.0,20,4.666666666666667,8,bad
com,1,5.0,6,5.0,5,good
ru,0,8.0,8,3.5,5,bad
gov,2,2.6666666666666665,3,13.0,30,good
com,0,10.0,10,7.333333333333333,14,bad
net,1,6.5,8,4.0,5,bad
ru,1,6.5,10,5.0,7,good
edu,1,9.5,11,0.0,0,good
com,1,9.0,9,6.0,7,good
com,1,8.5,10,5.857142857142857,13,bad
com,0,2.0,2,4.0,8,good
nz,2,5.666666666666667,7,4.5,9,good
de,0,9.0,15,4.833333333333333,7,bad
org,1,10.0,17,0.0,0,good
ru,0,13.0,13,3.5,4,bad
com,0,20.0,20,14.0,14,bad
ru,1,6.0,8,0.0,0,bad
org,0,17.0,17,6.181818181818182,12,good
edu,2,9.0,16,7.8,15,good
tc,0,6.0,6,8.0,8,bad
de,1,7.0,9,7.5,11,good
it,1,3.5,4,7.0,7,good
com,0,8.0,8,0.0,0,bad
com,1,6.5,7,6.5,7,good
ru,0,11.0,11,3.5,4,bad
nl,0,6.0,6,6.0,6,bad
info,0,12.0,12,4.25,8,bad
com,0,7.0,7,8.0,8,bad
com,1,11.5,19,16.0,32,bad
info,1,4.5,6,3.75,5,bad
es,1,6.0,8,5.5,10,good
ru,0,4.0,4,3.25,6,bad
com,0,6.0,6,3.0,6,bad
com,0,14.0,14,3.6666666666666665,7,bad
be,0,15.0,15,7.0,7,bad
fi,1,7.5,9,4.5,9,good
org,1,5.5,9,7.0,10,good
edu,2,5.0,7,7.25,9,good
com,0,6.0,6,5.0,11,bad
org,1,5.5,9,8.5,13,good
com,1,4.666666666666667,9,6.0,9,good
jp,1,5.5,8,0.0,0,bad
com,0,6.0,6,5.0,5,bad
com,1,6.5,10,6.0,8,good
org,1,4.0,5,6.5,7,good
com,0,7.0,7,2.0,5,bad
org,1,8.0,13,6.666666666666667,8,good
fr,1,15.5,23,6.2,11,bad
com,1,4.5,6,4.625,9,good
org,1,6.0,9,3.5714285714285716,5,good
com,0,17.0,17,0.0,0,bad
com,0,16.0,16,6.5,12,bad
jp,2,4.25,9,5.2,7,bad
org,1,6.0,8,5.2,9,good
com,1,5.5,8,2.3333333333333335,6,bad
nl,1,4.333333333333333,5,8.5,11,good
jp,2,2.6666666666666665,3,5.0,7,good
com,1,8.5,9,5.466666666666667,12,good
hr,1,5.0,7,0.5,1,good
ru,1,2.5,3,3.4,5,good
com,0,9.0,9,7.0,11,bad
com,1,5.0,7,5.0,7,good
com,1,8.0,13,3.8,8,good
fr,1,4.0,5,8.0,8,bad
com.au,4,15.6,30,0.0,0,bad
com,0,7.0,7,7.0,7,bad
info,0,9.0,9,3.5,7,bad
info,1,9.5,10,8.6,22,bad
com,0,13.0,13,4.0,5,good
com,0,12.0,12,6.0,6,bad
to,1,10.5,16,0.0,0,bad
edu.au,2,3.6666666666666665,5,3.5,6,good
xyz,0,15.0,15,3.6666666666666665,4,bad
org,1,5.5,9,3.0,5,good
edu,1,6.0,9,4.375,9,good
com,0,14.0,14,5.666666666666667,8,bad
